5;"e1";170;30;"2010-11-12";"21:53:52";1432744;865;"2010-11-12 21:53:52";"2010-10-15 22:05";2732;2281;1255;774;4;0;"2009-11-15 20:37:37";2;3;0;1;3;559;2732;2281;"2010-11-12 20:48:43";"1:05:09";3909
5;"e1";170;31;"2010-11-12";"22:16:49";1432744;865;"2010-11-12 22:16:49";"2010-10-15 22:05";2733;2281;1255;774;4;0;"2009-11-15 20:37:37";2;9;3;4;9;559;2733;2281;"2010-11-12 20:48:43";"1:28:06";5286
5;"e1";170;31;"2010-11-13";"11:25:45";1432744;865;"2010-11-13 11:25:45";"2010-10-15 22:05";2740;2291;1255;776;4;0;"2009-11-15 20:37:37";2;13;6;7;12;561;2740;2291;"2010-11-13 11:14:17";"0:11:28";688
5;"e1";170;31;"2010-11-13";"14:18:43";1432744;865;"2010-11-13 14:18:43";"2010-10-15 22:05";2773;2319;1255;779;4;0;"2009-11-15 20:37:37";2;18;10;10;18;569;2773;2319;"2010-11-13 14:16:12";"0:02:31";151
5;"e1";170;32;"2010-11-13";"23:16:31";1432744;865;"2010-11-13 23:16:31";"2010-10-15 22:05";2790;2342;1255;782;4;0;"2009-11-15 20:37:37";2;20;13;12;21;577;2790;2342;"2010-11-13 23:06:45";"0:09:46";586
5;"e1";170;44;"2010-11-26";"18:10:39";1743293;122;"2010-11-26 18:10:39";"2010-10-15 22:05";470;504;1533;397;13;1;"2010-09-19 20:58:37";11;76;43;57;26;45;470;504;"2010-11-26 17:26:04";"0:44:35";2675
5;"e1";170;54;"2010-12-06";"13:44:02";1432744;865;"2010-12-06 13:44:02";"2010-10-15 22:05";2811;2364;1255;803;4;0;"2009-11-15 20:37:37";2;28;23;16;26;586;2811;2364;"2010-12-06 13:21:23";"0:22:39";1359
5;"e1";170;57;"2010-12-09";"21:38:01";1432744;865;"2010-12-09 21:38:01";"2010-10-15 22:05";2896;2459;1255;828;4;0;"2009-11-15 20:37:37";2;33;33;25;38;612;2896;2459;"2010-12-09 21:12:05";"0:25:56";1556
5;"e1";170;73;"2010-12-25";"01:45:59";630114;725;"2010-12-25 01:45:59";"2010-10-15 22:05";1471;2561;1371;1189;3;0;"2008-07-06 19:03:35";3;2;1;1;2;694;1471;2561;"2010-12-25 01:41:16";"0:04:43";283
5;"e1";170;80;"2011-01-01";"20:15:25";1743293;122;"2011-01-01 20:15:25";"2010-10-15 22:05";626;690;1533;569;13;1;"2010-09-19 20:58:37";11;99;60;76;37;71;626;690;"2011-01-01 19:48:52";"0:26:33";1593
5;"e1";170;81;"2011-01-01";"22:23:04";1432744;865;"2011-01-01 22:23:04";"2010-10-15 22:05";3025;2628;1255;863;4;0;"2009-11-15 20:37:37";2;40;41;33;47;654;3025;2628;"2011-01-01 20:49:06";"1:33:58";5638
5;"e1";170;84;"2011-01-05";"14:58:54";1432744;865;"2011-01-05 14:58:54";"2010-10-15 22:05";3067;2681;1255;887;4;0;"2009-11-15 20:37:37";2;43;46;38;51;665;3067;2681;"2011-01-05 14:52:51";"0:06:03";363
5;"e1";170;86;"2011-01-07";"14:25:17";1432744;865;"2011-01-07 14:25:17";"2010-10-15 22:05";3082;2701;1255;893;4;1;"2009-11-15 20:37:37";2;45;49;42;53;669;3082;2701;"2011-01-07 14:23:35";"0:01:42";102
5;"e1";170;95;"2011-01-16";"20:03:22";1432744;865;"2011-01-16 20:03:22";"2010-10-15 22:05";3175;2766;1255;947;4;0;"2009-11-15 20:37:37";3;47;50;42;53;694;3175;2766;"2011-01-16 19:56:07";"0:07:15";435
5;"e1";170;95;"2011-01-16";"20:18:54";1432744;865;"2011-01-16 20:18:54";"2010-10-15 22:05";3175;2766;1255;947;4;0;"2009-11-15 20:37:37";3;50;53;46;56;694;3175;2766;"2011-01-16 19:56:07";"0:22:47";1367
5;"e1";170;95;"2011-01-16";"20:29:54";1432744;865;"2011-01-16 20:29:54";"2010-10-15 22:05";3175;2766;1255;947;4;0;"2009-11-15 20:37:37";3;53;56;49;59;694;3175;2766;"2011-01-16 19:56:07";"0:33:47";2027
5;"e1";171;1;"2010-10-14";"17:04:06";650053;266;"2010-10-14 17:04:06";"2010-10-14 17:04";1025;597;2009;1955;0;0;"2008-07-16 12:13:47";0;2;16;1;2;261;1025;597;"2010-10-14 16:57:11";"0:06:55";415
5;"e1";171;1;"2010-10-14";"18:08:59";650053;266;"2010-10-14 18:08:59";"2010-10-14 17:04";1029;602;2009;1957;0;0;"2008-07-16 12:13:47";0;6;20;5;6;264;1029;602;"2010-10-14 17:24:51";"0:44:08";2648
5;"e1";171;1;"2010-10-14";"19:54:03";154904;285;"2010-10-14 19:54:03";"2010-10-14 17:04";0;2;560;38;5;1;"2007-12-26 19:24:18";3;10;14;9;10;2;0;2;"2010-10-14 19:06:50";"0:47:13";2833
5;"e1";171;2;"2010-10-15";"20:59:10";1743293;122;"2010-10-15 20:59:10";"2010-10-14 17:04";8;4;1533;25;13;1;"2010-09-19 20:58:37";11;15;8;13;8;5;8;4;"2010-10-15 20:56:27";"0:02:43";163
5;"e1";171;30;"2010-11-12";"22:19:22";1432744;865;"2010-11-12 22:19:22";"2010-10-14 17:04";2733;2281;1255;774;4;0;"2009-11-15 20:37:37";2;10;4;5;10;559;2733;2281;"2010-11-12 20:48:43";"1:30:39";5439
5;"e1";171;52;"2010-12-05";"15:59:15";1432744;865;"2010-12-05 15:59:15";"2010-10-14 17:04";2800;2354;1255;797;4;0;"2009-11-15 20:37:37";2;26;20;14;23;580;2800;2354;"2010-12-05 15:43:13";"0:16:02";962
